id,tenant_id,anomaly_type,severity,detector_votes,vote_count,stl_residual_zscore,isolation_score,cusum_value,observed_value,baseline_mean,baseline_std_dev,description,trigger_log_id,resolved,resolved_at,detected_at,agent_id,model
3f434659-afa7-4f27-ae98-c70606e08355,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,9.0,4.5,0.9,Imported anomaly flag from CSV (9 flagged calls on 2025-05-20),,False,,2025-05-20 23:59:59+00:00,*,*
068de3a7-ce07-40b3-b04f-ff9d2bd840bc,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-19),,False,,2025-05-19 23:59:59+00:00,*,*
f494d7e7-2492-4026-8e88-459451fd9c77,C2_MEDIUM,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-19),,False,,2025-05-19 23:59:59+00:00,*,*
f813ee5f-6403-4ba9-a552-0b7237b55e52,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,11.0,5.5,1.1,Imported anomaly flag from CSV (11 flagged calls on 2025-05-19),,False,,2025-05-19 23:59:59+00:00,*,*
160c90a8-5ae8-411c-89ca-eac17ad6608d,C2_MEDIUM,token_spike,high,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-05-18),,False,,2025-05-18 23:59:59+00:00,*,*
c2cdb128-2e9c-496f-8d3d-a2cba6e2d3ed,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-05-18),,False,,2025-05-18 23:59:59+00:00,*,*
903575be-7598-49d7-9e27-1ebdfe732f45,C2_MEDIUM,token_spike,warning,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-05-17),,False,,2025-05-17 23:59:59+00:00,*,*
dcc5a0d6-6b84-4307-b361-b15b8277410c,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-05-17),,False,,2025-05-17 23:59:59+00:00,*,*
d2534daa-f74b-4008-b805-a806c77602fd,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-16),,False,,2025-05-16 23:59:59+00:00,*,*
f071a587-c58b-4357-90b5-1a3a0755af06,C2_MEDIUM,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-16),,False,,2025-05-16 23:59:59+00:00,*,*
284a6151-8dc6-4668-ada5-0d74e4b2ec37,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,17.0,8.5,1.7000000000000002,Imported anomaly flag from CSV (17 flagged calls on 2025-05-16),,False,,2025-05-16 23:59:59+00:00,*,*
c05e9e15-35c8-4bfb-b8a2-af9ec544b8d8,C1_SMALL,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-15),,False,,2025-05-15 23:59:59+00:00,*,*
493025f0-0749-49ea-afd5-ed4b96193d31,C2_MEDIUM,token_spike,critical,csv_import,1,,,,6.0,3.0,0.6000000000000001,Imported anomaly flag from CSV (6 flagged calls on 2025-05-15),,False,,2025-05-15 23:59:59+00:00,*,*
74709f4e-44a5-4a25-abc0-140cc92e4390,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-05-15),,False,,2025-05-15 23:59:59+00:00,*,*
ba985323-642a-40aa-8285-e879625ec971,C2_MEDIUM,token_spike,warning,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-05-14),,False,,2025-05-14 23:59:59+00:00,*,*
97e8ef3a-4b75-4e31-9c68-156720e97585,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,11.0,5.5,1.1,Imported anomaly flag from CSV (11 flagged calls on 2025-05-14),,False,,2025-05-14 23:59:59+00:00,*,*
8681cdf7-3d24-418a-8e16-c7b58727cadb,C2_MEDIUM,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-13),,False,,2025-05-13 23:59:59+00:00,*,*
e6612250-c161-47a9-8675-491f15503271,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-05-13),,False,,2025-05-13 23:59:59+00:00,*,*
71775159-f0de-4faf-9aca-6c82f86b9295,C1_SMALL,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-12),,False,,2025-05-12 23:59:59+00:00,*,*
ce333177-f7ed-49d9-ad22-b327b11db2f2,C2_MEDIUM,token_spike,warning,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-05-12),,False,,2025-05-12 23:59:59+00:00,*,*
3b56aeeb-2841-4a4c-acbc-e2f5d4524418,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,18.0,9.0,1.8,Imported anomaly flag from CSV (18 flagged calls on 2025-05-12),,False,,2025-05-12 23:59:59+00:00,*,*
ea0914e2-75d8-4756-a293-c236f8469f6b,C2_MEDIUM,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-11),,False,,2025-05-11 23:59:59+00:00,*,*
c741eaa0-4b6f-45e7-b072-b59c5ca56da4,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,7.0,3.5,0.7000000000000001,Imported anomaly flag from CSV (7 flagged calls on 2025-05-11),,False,,2025-05-11 23:59:59+00:00,*,*
b65712fe-8d80-4dfa-8a35-5e3b009e70a6,C2_MEDIUM,token_spike,high,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-05-10),,False,,2025-05-10 23:59:59+00:00,*,*
d2068ed7-76ba-4b46-8403-feef47689800,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-05-10),,False,,2025-05-10 23:59:59+00:00,*,*
0238dafc-423f-49e2-b552-99389ffe5104,C2_MEDIUM,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-05-09),,False,,2025-05-09 23:59:59+00:00,*,*
4ebca46d-84cb-4394-bb04-493152900e13,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,16.0,8.0,1.6,Imported anomaly flag from CSV (16 flagged calls on 2025-05-09),,False,,2025-05-09 23:59:59+00:00,*,*
078a5983-804f-4d51-93f5-66af35c0d755,C1_SMALL,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-05-08),,False,,2025-05-08 23:59:59+00:00,*,*
51d4783b-825a-47fa-bbe6-0a21652bc590,C2_MEDIUM,token_spike,critical,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-05-08),,False,,2025-05-08 23:59:59+00:00,*,*
5ffc42bd-9e3d-439e-ade9-2b306f119122,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,18.0,9.0,1.8,Imported anomaly flag from CSV (18 flagged calls on 2025-05-08),,False,,2025-05-08 23:59:59+00:00,*,*
4ab97c56-0ff4-46e5-be3f-ee56e2991dc9,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-07),,False,,2025-05-07 23:59:59+00:00,*,*
999488c2-6fef-47be-b828-e802d5a1a6ba,C2_MEDIUM,token_spike,warning,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-05-07),,False,,2025-05-07 23:59:59+00:00,*,*
1a7b2872-0507-439a-9817-ee719094beac,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-05-07),,False,,2025-05-07 23:59:59+00:00,*,*
14500282-c2bd-4da9-95c6-8a76a6847579,C2_MEDIUM,token_spike,warning,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-05-06),,False,,2025-05-06 23:59:59+00:00,*,*
053b8ea1-4356-4366-a544-90451ef73a65,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,15.0,7.5,1.5,Imported anomaly flag from CSV (15 flagged calls on 2025-05-06),,False,,2025-05-06 23:59:59+00:00,*,*
180369d6-3794-44aa-89bf-05ddd9edcc39,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-05),,False,,2025-05-05 23:59:59+00:00,*,*
5c3dc55f-e6b3-47a9-a230-535b57832ccb,C2_MEDIUM,token_spike,critical,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-05-05),,False,,2025-05-05 23:59:59+00:00,*,*
a29830cb-5d96-4478-9b89-1f5f0e39d349,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,14.0,7.0,1.4000000000000001,Imported anomaly flag from CSV (14 flagged calls on 2025-05-05),,False,,2025-05-05 23:59:59+00:00,*,*
c1184333-20d4-4a01-842f-f1f23a7c25f3,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-04),,False,,2025-05-04 23:59:59+00:00,*,*
57512d80-9628-4f17-bb48-b33f59b76b7d,C2_MEDIUM,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-05-04),,False,,2025-05-04 23:59:59+00:00,*,*
cab9daf6-476f-4bbe-b44d-4242a54b6e7f,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-05-04),,False,,2025-05-04 23:59:59+00:00,*,*
9a643780-0cc1-4887-aab5-ca6ca3abb023,C2_MEDIUM,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-03),,False,,2025-05-03 23:59:59+00:00,*,*
b9aa9250-912d-4a3d-95ed-a4d48d6ebc81,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,10.0,5.0,1.0,Imported anomaly flag from CSV (10 flagged calls on 2025-05-03),,False,,2025-05-03 23:59:59+00:00,*,*
472c03dd-5fa7-471b-a9f4-f1b3bf5e0f60,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-05-02),,False,,2025-05-02 23:59:59+00:00,*,*
18095ef1-9064-4ece-a5ab-71be071087bc,C2_MEDIUM,token_spike,high,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-05-02),,False,,2025-05-02 23:59:59+00:00,*,*
3f9f7e14-9b51-42f6-b3b5-6ce7a7f30a88,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,13.0,6.5,1.3,Imported anomaly flag from CSV (13 flagged calls on 2025-05-02),,False,,2025-05-02 23:59:59+00:00,*,*
1862fecd-8303-465c-aeea-9624660bde7b,C2_MEDIUM,token_spike,high,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-05-01),,False,,2025-05-01 23:59:59+00:00,*,*
4fef95ed-509b-4756-bd32-c7a763a29fc2,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,9.0,4.5,0.9,Imported anomaly flag from CSV (9 flagged calls on 2025-05-01),,False,,2025-05-01 23:59:59+00:00,*,*
a76b4447-e735-4f55-bf29-3764315f426c,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-30),,False,,2025-04-30 23:59:59+00:00,*,*
934fdea9-43e4-45bf-898e-3277e6a69a11,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-04-30),,False,,2025-04-30 23:59:59+00:00,*,*
5db3cfeb-990b-40dd-ada4-d138a8763591,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-29),,False,,2025-04-29 23:59:59+00:00,*,*
bb6b41ab-639b-4fac-af68-89254b2367c5,C2_MEDIUM,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-29),,False,,2025-04-29 23:59:59+00:00,*,*
0f48efbf-a34c-4709-b08e-19d3bbfec13f,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,14.0,7.0,1.4000000000000001,Imported anomaly flag from CSV (14 flagged calls on 2025-04-29),,False,,2025-04-29 23:59:59+00:00,*,*
ac4d7e6c-97d8-4382-a2de-477de0dbb38c,C1_SMALL,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-28),,False,,2025-04-28 23:59:59+00:00,*,*
ae3050b1-4904-4564-9d5b-44168f2a0e87,C2_MEDIUM,token_spike,high,csv_import,1,,,,7.0,3.5,0.7000000000000001,Imported anomaly flag from CSV (7 flagged calls on 2025-04-28),,False,,2025-04-28 23:59:59+00:00,*,*
0befdacc-2f89-4225-a9c8-7a2584550c2e,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,18.0,9.0,1.8,Imported anomaly flag from CSV (18 flagged calls on 2025-04-28),,False,,2025-04-28 23:59:59+00:00,*,*
873db975-8431-447c-8569-685d63759e41,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-27),,False,,2025-04-27 23:59:59+00:00,*,*
5db0b47b-c144-404c-9b26-aa41fdce09c0,C2_MEDIUM,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-27),,False,,2025-04-27 23:59:59+00:00,*,*
d7083864-b22f-4ed9-aceb-d34872478f36,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-27),,False,,2025-04-27 23:59:59+00:00,*,*
51a59e10-fe53-4bff-8360-315230eefaf3,C2_MEDIUM,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-26),,False,,2025-04-26 23:59:59+00:00,*,*
83ef0df2-5fbc-4784-beec-9ab9fa20534e,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-04-26),,False,,2025-04-26 23:59:59+00:00,*,*
cbeda0c9-0625-4756-8879-884491dcf336,C2_MEDIUM,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-25),,False,,2025-04-25 23:59:59+00:00,*,*
9e3924b1-f55a-4cb8-a9bb-9782071d2651,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,16.0,8.0,1.6,Imported anomaly flag from CSV (16 flagged calls on 2025-04-25),,False,,2025-04-25 23:59:59+00:00,*,*
0a4e506a-773d-4074-9c2d-3107d0572d67,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-24),,False,,2025-04-24 23:59:59+00:00,*,*
56f06998-a14e-4d5c-83ff-1306cb714bc1,C2_MEDIUM,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-24),,False,,2025-04-24 23:59:59+00:00,*,*
30895790-231a-44bc-bfc8-c113a36c61ea,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-04-24),,False,,2025-04-24 23:59:59+00:00,*,*
d4e1fad9-d235-48cc-86a7-66837b0df275,C2_MEDIUM,token_spike,critical,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-23),,False,,2025-04-23 23:59:59+00:00,*,*
2b49790a-499a-4e75-a103-2a6a3b2006d4,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,11.0,5.5,1.1,Imported anomaly flag from CSV (11 flagged calls on 2025-04-23),,False,,2025-04-23 23:59:59+00:00,*,*
76ebf053-2166-443f-91dd-6534876cf38e,C2_MEDIUM,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-22),,False,,2025-04-22 23:59:59+00:00,*,*
faf0e5d7-01b0-436b-bce0-b391c2e64beb,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-04-22),,False,,2025-04-22 23:59:59+00:00,*,*
6db9763d-b736-498e-899d-baf832751811,C1_SMALL,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-21),,False,,2025-04-21 23:59:59+00:00,*,*
eefe1222-7bae-4ec4-b51f-213657a4249f,C2_MEDIUM,token_spike,critical,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-04-21),,False,,2025-04-21 23:59:59+00:00,*,*
771cb508-589b-4378-8175-42c444c4594d,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,15.0,7.5,1.5,Imported anomaly flag from CSV (15 flagged calls on 2025-04-21),,False,,2025-04-21 23:59:59+00:00,*,*
57704701-4a92-432c-a794-423f98da9d16,C2_MEDIUM,token_spike,high,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-20),,False,,2025-04-20 23:59:59+00:00,*,*
af1261d9-0a54-4859-814c-9686bd1eeaab,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,6.0,3.0,0.6000000000000001,Imported anomaly flag from CSV (6 flagged calls on 2025-04-20),,False,,2025-04-20 23:59:59+00:00,*,*
da25a89f-4d07-40f0-8e36-f12a1a603aa0,C2_MEDIUM,token_spike,warning,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-04-19),,False,,2025-04-19 23:59:59+00:00,*,*
5fd26849-adfe-4e00-a9d4-cf2f030f90d6,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-04-19),,False,,2025-04-19 23:59:59+00:00,*,*
11195966-ca16-4158-945e-6ffb3ee7728b,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-18),,False,,2025-04-18 23:59:59+00:00,*,*
0e2fcf7e-b95d-4268-bc97-7dbc87c7be2d,C2_MEDIUM,token_spike,warning,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-04-18),,False,,2025-04-18 23:59:59+00:00,*,*
b58d0038-d7b4-446e-a5a4-cdf6e193e713,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,10.0,5.0,1.0,Imported anomaly flag from CSV (10 flagged calls on 2025-04-18),,False,,2025-04-18 23:59:59+00:00,*,*
1c1fbcc7-f5fb-48a4-a411-17aa8cd247d9,C2_MEDIUM,token_spike,critical,csv_import,1,,,,4.0,2.0,0.4,Imported anomaly flag from CSV (4 flagged calls on 2025-04-17),,False,,2025-04-17 23:59:59+00:00,*,*
46537d4e-ba3a-4862-9095-0afa94094441,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,13.0,6.5,1.3,Imported anomaly flag from CSV (13 flagged calls on 2025-04-17),,False,,2025-04-17 23:59:59+00:00,*,*
cfa87176-29fc-474a-8a1e-bce2ab6831cd,C1_SMALL,token_spike,high,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-16),,False,,2025-04-16 23:59:59+00:00,*,*
f495eb65-81a1-4d12-a131-2f546515817b,C2_MEDIUM,token_spike,warning,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-04-16),,False,,2025-04-16 23:59:59+00:00,*,*
72266f4f-7a1e-46bb-8e6d-e8e96643f127,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,11.0,5.5,1.1,Imported anomaly flag from CSV (11 flagged calls on 2025-04-16),,False,,2025-04-16 23:59:59+00:00,*,*
07fac35b-0aa1-419d-abae-538752779d0d,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-15),,False,,2025-04-15 23:59:59+00:00,*,*
6bbcad68-e2e4-42c0-988a-7a5e254ad874,C2_MEDIUM,token_spike,critical,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-04-15),,False,,2025-04-15 23:59:59+00:00,*,*
e84dd547-d46e-424a-a1ce-fd33e6fa9419,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,13.0,6.5,1.3,Imported anomaly flag from CSV (13 flagged calls on 2025-04-15),,False,,2025-04-15 23:59:59+00:00,*,*
c38f4acb-ca7b-4b66-8ca3-4dd57178073e,C2_MEDIUM,token_spike,warning,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-14),,False,,2025-04-14 23:59:59+00:00,*,*
d42560b6-dd19-4505-ae34-cf9311e90281,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,17.0,8.5,1.7000000000000002,Imported anomaly flag from CSV (17 flagged calls on 2025-04-14),,False,,2025-04-14 23:59:59+00:00,*,*
a099afb2-e469-42a6-b236-1d5c99102169,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-13),,False,,2025-04-13 23:59:59+00:00,*,*
647bad83-b31d-4885-8f10-a68f85c90d6c,C2_MEDIUM,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-13),,False,,2025-04-13 23:59:59+00:00,*,*
32bf8ac6-8787-46e3-804c-8077e0eb581e,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,7.0,3.5,0.7000000000000001,Imported anomaly flag from CSV (7 flagged calls on 2025-04-13),,False,,2025-04-13 23:59:59+00:00,*,*
5a8a3b2a-7708-4206-9296-fe7aa643e75f,C1_SMALL,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-12),,False,,2025-04-12 23:59:59+00:00,*,*
e26f70aa-bad4-407b-bbec-d7eb3e5414c1,C2_MEDIUM,token_spike,critical,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-12),,False,,2025-04-12 23:59:59+00:00,*,*
e972c3dd-34f2-4515-b71b-5bbb224408fb,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,8.0,4.0,0.8,Imported anomaly flag from CSV (8 flagged calls on 2025-04-12),,False,,2025-04-12 23:59:59+00:00,*,*
4e25c944-4299-4169-8cc3-1b34c3c1550f,C1_SMALL,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-11),,False,,2025-04-11 23:59:59+00:00,*,*
9a4d0755-4a88-44ce-99c6-3b2a6743fc11,C2_MEDIUM,token_spike,warning,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-11),,False,,2025-04-11 23:59:59+00:00,*,*
4d601a5c-65bf-4797-8479-2b96a524e53e,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,11.0,5.5,1.1,Imported anomaly flag from CSV (11 flagged calls on 2025-04-11),,False,,2025-04-11 23:59:59+00:00,*,*
3033bb05-e8af-4770-9b5f-66ee1e8ce991,C2_MEDIUM,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-10),,False,,2025-04-10 23:59:59+00:00,*,*
e711c9cd-4b08-4066-b3ba-d0fa65e57b67,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,10.0,5.0,1.0,Imported anomaly flag from CSV (10 flagged calls on 2025-04-10),,False,,2025-04-10 23:59:59+00:00,*,*
35faacb9-1bbb-405b-8216-5efeb9b13433,C1_SMALL,token_spike,critical,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-09),,False,,2025-04-09 23:59:59+00:00,*,*
dcb985da-ced6-4719-8b0f-4958c3a3cf1c,C2_MEDIUM,token_spike,critical,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-09),,False,,2025-04-09 23:59:59+00:00,*,*
b7dcf91c-b0a8-41d6-8fb9-413bbaf6bd49,C3_ENTERPRISE,token_spike,high,csv_import,1,,,,13.0,6.5,1.3,Imported anomaly flag from CSV (13 flagged calls on 2025-04-09),,False,,2025-04-09 23:59:59+00:00,*,*
e0b5d251-b9b4-4065-a2ff-2928529f0a37,C1_SMALL,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-08),,False,,2025-04-08 23:59:59+00:00,*,*
57013b98-b8e2-41ae-9d78-cded30e0a0fe,C2_MEDIUM,token_spike,high,csv_import,1,,,,5.0,2.5,0.5,Imported anomaly flag from CSV (5 flagged calls on 2025-04-08),,False,,2025-04-08 23:59:59+00:00,*,*
9d8e8d0e-8158-4ae2-acf8-656d263113e9,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,17.0,8.5,1.7000000000000002,Imported anomaly flag from CSV (17 flagged calls on 2025-04-08),,False,,2025-04-08 23:59:59+00:00,*,*
f613fbcf-8c70-4292-9371-43024f0f0514,C2_MEDIUM,token_spike,warning,csv_import,1,,,,3.0,1.5,0.30000000000000004,Imported anomaly flag from CSV (3 flagged calls on 2025-04-07),,False,,2025-04-07 23:59:59+00:00,*,*
bcb0c42d-5bae-4f84-906c-ba151b1f628e,C3_ENTERPRISE,token_spike,warning,csv_import,1,,,,9.0,4.5,0.9,Imported anomaly flag from CSV (9 flagged calls on 2025-04-07),,False,,2025-04-07 23:59:59+00:00,*,*
33163f13-3cd3-4b29-b799-5e35213f6d0d,C3_ENTERPRISE,token_spike,critical,csv_import,1,,,,12.0,6.0,1.2000000000000002,Imported anomaly flag from CSV (12 flagged calls on 2025-04-06),,False,,2025-04-06 23:59:59+00:00,*,*
9e85a146-0e04-4fe0-b1a8-31d12594bb3d,C1_SMALL,token_spike,warning,csv_import,1,,,,1.0,0.5,0.1,Imported anomaly flag from CSV (1 flagged calls on 2025-04-05),,False,,2025-04-05 23:59:59+00:00,*,*
cf18b80b-ecff-4a01-9803-35ac58c61b59,C2_MEDIUM,token_spike,warning,csv_import,1,,,,2.0,1.0,0.2,Imported anomaly flag from CSV (2 flagged calls on 2025-04-05),,False,,2025-04-05 23:59:59+00:00,*,*
